lsoa,os,left,right,top,bottom
E01001501,E00007416,-0.116290463,-0.103482821,51.61882983,51.61228853
E01001502,E00007488,-0.047983395,-0.036263508,51.64399196,51.63837873
E01001503,E00007484,-0.056950721,-0.046817528,51.64433395,51.64026594
E01001504,E00007460,-0.046146985,-0.034898472,51.65189813,51.64740739
E01001505,E00007459,-0.052407811,-0.040603291,51.65137006,51.64815105
E01001506,E00007463,-0.037747377,-0.011899793,51.65068357,51.63673566
E01001507,E00007468,-0.051299975,-0.0393421,51.64979693,51.64254067
E01001508,E00007476,-0.053890705,-0.046627372,51.64887208,51.64232855
E01001509,E00007472,-0.042757194,-0.035860114,51.64813984,51.64323165
E01001510,E00007465,-0.039775574,-0.033675636,51.64444198,51.63797663
E01001511,E00007498,-0.067570798,-0.052407811,51.65029627,51.64436065
E01001512,E00007527,-0.079455161,-0.069891292,51.65245446,51.6467985
E01001513,E00007499,-0.068169297,-0.049585419,51.65954049,51.64655765
E01001514,E00007500,-0.073708771,-0.063880396,51.6476908,51.64247716
E01001515,E00007502,-0.067333681,-0.06044693,51.64664837,51.64242786
E01001516,E00007510,-0.063929511,-0.052724221,51.66539831,51.65559562
E01001517,E00007512,-0.053867717,-0.045495289,51.66296463,51.6586086
E01001518,E00007524,-0.073848057,-0.059441535,51.66153162,51.64662364
E01001519,E00007568,-0.138458221,-0.122768163,51.63742154,51.62646785
E01001520,E00007564,-0.130925935,-0.116624441,51.63737629,51.63069371
E01001521,E00007567,-0.134376332,-0.117961806,51.63180534,51.62395877
E01001522,E00007540,-0.11886484,-0.108997263,51.64802927,51.64375252
E01001523,E00007545,-0.126723869,-0.109474201,51.64549333,51.63576008
E01001524,E00007548,-0.132400252,-0.121820921,51.64332775,51.63455909
E01001525,E00007539,-0.136236396,-0.127651044,51.64146857,51.63432321
E01001526,E00007547,-0.123816077,-0.111829481,51.64086189,51.63491678
E01001527,E00007583,-0.123800377,-0.111750859,51.62220664,51.61234746
E01001528,E00007582,-0.144538265,-0.133244384,51.61579094,51.6101923
E01001529,E00007585,-0.14378806,-0.134663416,51.61845738,51.61308912
E01001530,E00007586,-0.134208847,-0.12358506,51.61591835,51.61160831
E01001531,E00007596,-0.123307162,-0.112420914,51.62891553,51.62197732
E01001532,E00007599,-0.12949171,-0.114582003,51.6267051,51.62049417
E01001533,E00007603,-0.134031885,-0.121666994,51.6245001,51.61775319
E01001534,E00007605,-0.140302511,-0.129322823,51.62408084,51.61509415
E01001535,E00007614,-0.132014557,-0.117190513,51.62099252,51.61289052
E01001536,E00007637,-0.090964173,-0.0775646,51.65984371,51.65213134
E01001537,E00007623,-0.073714501,-0.064885132,51.66795879,51.66298739
E01001538,E00007622,-0.074893064,-0.063525605,51.66558518,51.65723228
E01001539,E00007626,-0.078286349,-0.069247391,51.66581931,51.6588266
E01001540,E00007628,-0.095596363,-0.085214076,51.66413277,51.65794494
E01001541,E00007634,-0.087092189,-0.079386715,51.66293308,51.65690682
E01001542,E00007639,-0.081604285,-0.074024935,51.66210205,51.65559658
E01001543,E00007645,-0.076214347,-0.067559128,51.66088094,51.65300831
E01001544,E00007657,-0.082737292,-0.070325801,51.6576291,51.65219048
E01001545,E00007668,-0.052873429,-0.041895833,51.68108965,51.67269344
E01001546,E00007697,-0.043897119,-0.035673131,51.67953591,51.67370726
E01001547,E00007670,-0.047326357,-0.037851458,51.67447003,51.66810564
E01001548,E00007669,-0.054552412,-0.044368196,51.67537783,51.6666606
E01001549,E00007671,-0.055866544,-0.041348078,51.67158918,51.66466342
E01001550,E00007682,-0.056728146,-0.044178133,51.66728124,51.66204972
E01001551,E00007686,-0.052082215,-0.041260654,51.68407393,51.67684166
E01001552,E00007687,-0.042608696,-0.033419269,51.68309412,51.67634426
E01001553,E00007714,-0.090295524,-0.077369992,51.61241095,51.60840336
E01001554,E00007709,-0.070807008,-0.06487692,51.61360534,51.60863459
E01001555,E00007710,-0.066405536,-0.059401454,51.61279058,51.60856263
E01001556,E00007708,-0.097267845,-0.086083781,51.61550398,51.60898635
E01001557,E00007713,-0.062027405,-0.05498996,51.61239038,51.60860818
E01001558,E00007724,-0.069331767,-0.058578092,51.61472298,51.61168637
E01001559,E00007728,-0.060546103,-0.033995776,51.61429238,51.60563076
E01001560,E00007715,-0.091231715,-0.08133588,51.61633942,51.60956448
E01001562,E00007723,-0.083481775,-0.07605067,51.61577065,51.61182473
E01001563,E00007770,-0.107154631,-0.099386502,51.63079465,51.62065267
E01001564,E00007760,-0.10381644,-0.096399148,51.63316705,51.62589009
E01001565,E00007753,-0.114155784,-0.104996671,51.62797696,51.62100685
E01001566,E00007783,-0.116368614,-0.107784376,51.62452537,51.61818585
E01001567,E00007788,-0.110855357,-0.098355189,51.64046541,51.63442259
E01001568,E00007756,-0.119519771,-0.103196007,51.63729096,51.62523988
E01001569,E00007754,-0.106926883,-0.093836974,51.63590616,51.63013216
E01001570,E00007761,-0.099345956,-0.0878397,51.63188766,51.62501338
E01001571,E00007795,0.107855454,0.115845655,51.49088286,51.48501119
E01001572,E00007793,0.113912818,0.12153058,51.48979006,51.48535398
E01001573,E00007794,0.104413618,0.111038939,51.48900047,51.4845436
E01001574,E00007811,0.105146329,0.12415899,51.48853993,51.47613699
E01001575,E00007821,0.113980584,0.121122224,51.50077124,51.49469022
E01001576,E00007825,0.103400393,0.115539501,51.49855979,51.4928953
E01001577,E00007799,0.110292584,0.121196742,51.49653941,51.49096801
E01001578,E00007800,0.108717345,0.121334302,51.4936409,51.48923119
E01001579,E00007798,0.101869376,0.111043381,51.49445269,51.4882937
E01001580,E00007840,0.008053616,0.020755954,51.47977618,51.4731734
E01001581,E00007839,0.01726756,0.024021638,51.48440845,51.47472945
E01001582,E00007849,0.019773209,0.028950802,51.47289589,51.46451179
E01001583,E00007848,0.014885921,0.025760672,51.47569332,51.46915917
E01001584,E00007845,0.009076461,0.021805024,51.4701191,51.46402966
E01001585,E00007859,0.008358839,0.019899907,51.48437833,51.48014282
E01001586,E00007842,0.010224845,0.019172025,51.48352199,51.47706189
E01001587,E00007864,0.001333562,0.012454475,51.48316644,51.47666866
E01001588,E00007890,0.03691214,0.052083199,51.48757346,51.47531091
E01001589,E00007895,0.031568101,0.042657997,51.48939622,51.48349152
E01001590,E00007888,0.026015946,0.03444374,51.4868852,51.48239091
E01001591,E00007891,0.029984639,0.039318551,51.48681254,51.48007529
E01001592,E00007889,0.020153835,0.029779445,51.48540933,51.47897307
E01001593,E00007887,0.022211924,0.029305369,51.48209059,51.47616053
E01001594,E00007906,0.027159699,0.035621106,51.48359049,51.4772272
E01001595,E00007919,0.029306569,0.047233601,51.48225915,51.47513782
E01001596,E00007963,0.059065291,0.07166387,51.43195316,51.42373414
E01001597,E00007934,0.039802058,0.0514455,51.44204168,51.43298515
E01001598,E00007936,0.048737615,0.062316025,51.44011431,51.43246737
E01001599,E00007941,0.056565561,0.069098031,51.43897188,51.42810567
E01001600,E00007940,0.062897035,0.072363468,51.4388572,51.43296754
E01001601,E00007945,0.067366225,0.076295083,51.43748581,51.42853558
E01001602,E00007933,0.046550107,0.06006424,51.43497351,51.42758469
E01001603,E00007932,0.054760909,0.063396637,51.43095083,51.42455537
E01001604,E00007978,0.049169123,0.060357756,51.46075135,51.45274379
E01001605,E00007975,0.06071652,0.082876781,51.46486141,51.45684566
E01001606,E00008007,0.056511435,0.066177159,51.46365783,51.45753671
E01001607,E00008003,0.048383092,0.05866005,51.46280792,51.4570203
E01001608,E00007980,0.057919181,0.073516124,51.45811642,51.45072501
E01001609,E00007974,0.048572954,0.06267409,51.45638886,51.45072537
E01001610,E00007994,0.051206276,0.062823519,51.46797676,51.46218957
E01001611,E00007976,0.046544237,0.057251799,51.46810578,51.45999973
E01001613,E00008021,0.05300407,0.073048165,51.45553555,51.44409295
E01001614,E00008050,0.071154079,0.086794408,51.45912333,51.44826521
E01001615,E00008019,0.044253252,0.061946596,51.45144976,51.43945206
E01001617,E00008030,0.056601133,0.071968975,51.44880476,51.4378971
E01001618,E00008028,0.075578204,0.087378914,51.44792629,51.43713544
E01001619,E00008016,0.069337878,0.078721054,51.44299088,51.43440306
E01001620,E00008083,0.036044131,0.04530972,51.45765665,51.45203903
E01001621,E00008072,0.042678979,0.051704325,51.46051387,51.45140668
E01001623,E00008068,0.029596559,0.040610895,51.46594016,51.4587754
E01001624,E00008093,0.038733112,0.05060513,51.46442517,51.46014664
E01001625,E00008064,0.03611243,0.047781644,51.46258387,51.45552364
E01001629,E00008103,0.072887604,0.080747856,51.49313537,51.48673671
E01001631,E00008136,0.078958916,0.086069663,51.49260952,51.487408
E01001632,E00008104,0.079664312,0.08788684,51.48755728,51.4829029
E01001633,E00008109,0.072961148,0.079630129,51.48677025,51.48201827
E01001634,E00008105,0.073811192,0.083662798,51.48851423,51.48434852
E01001635,E00008101,0.080228751,0.091221288,51.48600434,51.47975303
E01001636,E00008114,0.082809506,0.088582535,51.48568198,51.48135426
E01001637,E00008113,0.073703083,0.082847645,51.48631775,51.48086887
E01001638,E00008147,-0.01927264,-0.013130263,51.47289413,51.46803581
E01001640,E00008154,-0.018813765,-0.009370429,51.48504336,51.4793427
E01001641,E00008149,-0.01518834,-0.002032988,51.48587185,51.47523869
E01001642,E00008159,-0.012627626,0.012103817,51.4821375,51.47180247
E01001644,E00008172,-0.022929825,-0.012106929,51.47573672,51.47027063
E01001645,E00008196,0.031491724,0.04279002,51.47218017,51.46407453
E01001646,E00008191,0.04063805,0.05139123,51.47614684,51.46965279
E01001647,E00008198,0.025170963,0.035224477,51.47415438,51.46494772
E01001648,E00008192,0.03941072,0.055000021,51.47175849,51.46408218
E01001649,E00008193,0.034923793,0.045187838,51.46933506,51.46224023
E01001650,E00008208,0.033279699,0.04406841,51.47956232,51.4743235
E01001651,E00008210,0.034946772,0.047062968,51.47884818,51.47136717
E01001652,E00008213,0.023540506,0.038972246,51.47745343,51.47233786
E01001653,E00008245,0.030323755,0.04260378,51.44839556,51.44250287
E01001654,E00008235,0.020634276,0.030705932,51.44714755,51.44153154
E01001655,E00008236,0.035436486,0.049798262,51.45163327,51.44045297
E01001656,E00008259,0.011923631,0.022343206,51.46606151,51.45893459
E01001657,E00008262,0.00931807,0.019748051,51.46430784,51.45517579
E01001658,E00008233,0.015955098,0.026633459,51.45959509,51.45180347
E01001659,E00008237,0.014875998,0.036593381,51.45406919,51.4481353
E01001660,E00008239,0.021160902,0.033676764,51.4514535,51.44558101
E01001661,E00008234,0.02959344,0.045210583,51.45333027,51.44608651
E01001662,E00008280,0.003230722,0.012052203,51.49233243,51.48285233
E01001664,E00008279,-0.002864043,0.007181108,51.48528061,51.4814129
E01001665,E00008283,0.008368175,0.018127484,51.48858692,51.48357896
E01001666,E00008285,0.021381328,0.03507081,51.49370066,51.48469027
E01001667,E00008288,-0.005189537,0.018200677,51.50675655,51.48622224
E01001668,E00008282,-0.005650476,0.00608983,51.49002623,51.48250726
E01001669,E00008319,0.092549282,0.106393325,51.48478126,51.47493482
E01001671,E00008316,0.087752899,0.098090247,51.48242645,51.47642153
E01001672,E00008328,0.088544473,0.103705693,51.49528353,51.48746477
E01001673,E00008330,0.084669582,0.097277697,51.49178268,51.48563283
E01001674,E00008318,0.094607925,0.105735042,51.49125843,51.48568845
E01001675,E00008339,0.087009111,0.094391066,51.48822385,51.48222087
E01001676,E00008338,0.098771572,0.106459896,51.48770515,51.48300693
E01001677,E00008341,0.091817325,0.099841822,51.48791655,51.4816363
E01001678,E00008363,0.085104715,0.097007796,51.47722881,51.47118649
E01001679,E00008388,0.056175012,0.067825239,51.47652762,51.4701136
E01001680,E00008365,0.066510468,0.079845889,51.47731483,51.46759704
E01001681,E00008367,0.069531028,0.084596388,51.48051218,51.47658765
E01001682,E00008394,0.053280586,0.072997941,51.47447781,51.46249873
E01001683,E00008368,0.079171971,0.08807169,51.48088277,51.47728152
E01001684,E00008364,0.068092481,0.090362942,51.47828502,51.46158142
E01001685,E00008361,0.084294682,0.098489192,51.47948638,51.47410781
E01001686,E00008362,0.061588986,0.070320175,51.47955384,51.47182282
E01001687,E00008406,0.082500878,0.094389997,51.49831899,51.48982102
E01001688,E00008428,0.104477329,0.120761792,51.51358468,51.50276563
E01001690,E00008407,0.114343288,0.120945048,51.50792558,51.50220975
E01001692,E00008408,0.11096213,0.116039651,51.50710393,51.50361387
E01001693,E00008411,0.114413091,0.120981406,51.50681181,51.49992486
E01001694,E00008414,0.105575352,0.118315005,51.50403178,51.49718189
E01001695,E00008452,0.069365652,0.073532637,51.48949281,51.48332861
E01001696,E00008450,0.062733761,0.070103807,51.49013819,51.48514259
E01001697,E00008454,0.063349099,0.070288546,51.48771422,51.48156381
E01001698,E00008444,0.062953539,0.069509679,51.48227783,51.47743426
E01001699,E00008458,0.049095873,0.066813235,51.48846149,51.48018522
E01001700,E00008448,0.068066991,0.074018338,51.48676222,51.48037859
E01001701,E00008446,0.047328787,0.064914982,51.48251745,51.47061361
E01001702,E00008477,0.059588946,0.06487354,51.48196717,51.47648022
E01001703,E00008467,0.067128995,0.072927655,51.48229281,51.47836493
E01001704,E00008445,0.072235647,0.080155097,51.48197907,51.47808211
E01001705,E00008516,0.052708462,0.06184392,51.49188988,51.48666056
E01001706,E00008491,0.045411346,0.053330422,51.49178944,51.48644765
E01001708,E00008494,0.041267011,0.052805336,51.48929682,51.48409794
E01001709,E00008497,0.029017661,0.04662208,51.49703934,51.48773734
E01001710,E00008493,0.050122125,0.056337986,51.4918203,51.48666135
E01001711,E00008498,0.043044375,0.055834731,51.49702946,51.49222506
E01001712,E00008492,0.051815707,0.0626561,51.49664562,51.49022953
E01001713,E00008496,0.045211411,0.053346584,51.49287834,51.48836553
E01001714,E00008537,-0.098228475,-0.088199821,51.57074524,51.56586738
E01001715,E00008538,-0.100897951,-0.094050639,51.56866821,51.56572379
E01001716,E00008539,-0.103101879,-0.097521756,51.56910466,51.56403395
E01001717,E00008552,-0.098081879,-0.090752536,51.56653189,51.56359447
E01001718,E00008560,-0.104509466,-0.097373636,51.56566258,51.56148765
E01001719,E00008556,-0.096311582,-0.09170368,51.56466583,51.56022179
E01001720,E00008559,-0.099483439,-0.092356668,51.56466377,51.56041756
E01001722,E00008580,-0.067296915,-0.058153773,51.56504105,51.56231299
E01001723,E00008584,-0.070818378,-0.065168511,51.56734946,51.56232092
E01001724,E00008579,-0.073188163,-0.068954695,51.56790284,51.56267892
E01001725,E00008585,-0.072061494,-0.065421054,51.570288,51.5665723
E01001726,E00008588,-0.072957204,-0.068520045,51.57028603,51.56747031
E01001727,E00008581,-0.067434433,-0.061409341,51.5695022,51.56512378
E01001728,E00008597,-0.066034956,-0.059807942,51.56767048,51.56343534
E01001729,E00008612,-0.047343766,-0.040243795,51.55141098,51.54631625
E01001730,E00008616,-0.049357721,-0.041688243,51.54942345,51.54419908
E01001731,E00008609,-0.055410931,-0.047354858,51.5473458,51.54314849
E01001732,E00008625,-0.050834763,-0.046755547,51.5462168,51.54285654
E01001733,E00008611,-0.046756103,-0.039778551,51.5535395,51.54825676
E01001734,E00008635,-0.056043712,-0.046401181,51.55280141,51.54823333
E01001735,E00008610,-0.053496078,-0.046780282,51.55161299,51.54702748
E01001736,E00008658,-0.083018145,-0.078817233,51.55933614,51.55395234
E01001737,E00008655,-0.090421932,-0.083189807,51.55913697,51.55569985
E01001738,E00008648,-0.090404442,-0.085385678,51.55692786,51.55349229
E01001739,E00008666,-0.088406722,-0.08230813,51.5574003,51.55210853
E01001740,E00008676,-0.085144256,-0.079025872,51.55481351,51.55165293
E01001741,E00008649,-0.085119925,-0.078402388,51.56219989,51.55788304
E01001742,E00008647,-0.088219575,-0.080498357,51.56093578,51.55656853
E01001744,E00008685,-0.075176101,-0.06445133,51.54643271,51.54287746
E01001745,E00008712,-0.075093013,-0.066260147,51.55557587,51.55116688
E01001746,E00008713,-0.068116192,-0.063929575,51.55471049,51.55155227
E01001747,E00008691,-0.079442874,-0.068519902,51.55290343,51.54917699
E01001748,E00008696,-0.075456139,-0.067662066,51.55133216,51.54583627
E01001749,E00008686,-0.069686535,-0.063519583,51.54761687,51.5435416
E01001750,E00008723,-0.08237432,-0.076341491,51.5427687,51.53641801
E01001751,E00008722,-0.08537194,-0.079848057,51.54618314,51.53961819
E01001752,E00008731,-0.089704151,-0.082477464,51.54068716,51.53488295
E01001753,E00008729,-0.085759952,-0.08034887,51.54064918,51.53646559
E01001754,E00008740,-0.084019107,-0.076743413,51.53912388,51.53493516
E01001755,E00008744,-0.08308839,-0.076945402,51.53565843,51.5325752
E01001756,E00008721,-0.083839909,-0.075710784,51.54660261,51.5418595
E01001757,E00008775,-0.059840665,-0.055510712,51.55296923,51.55056114
E01001758,E00008778,-0.063948144,-0.055310403,51.55248044,51.54719105
E01001759,E00008756,-0.068035892,-0.061457055,51.55190385,51.54864694
E01001760,E00008759,-0.059996751,-0.051313949,51.55045389,51.5462331
E01001761,E00008761,-0.068995204,-0.06022302,51.55021135,51.54610442
E01001762,E00008762,-0.06470854,-0.055138374,51.54811261,51.54377932
E01001763,E00008771,-0.06466827,-0.055392829,51.54627554,51.54326718
E01001764,E00008801,-0.069282171,-0.062004791,51.56055078,51.55682462
E01001765,E00008798,-0.069122715,-0.059184571,51.5583052,51.55548157
E01001767,E00008792,-0.063787435,-0.056565885,51.56301304,51.55852693
E01001768,E00008809,-0.066747814,-0.058943069,51.56296796,51.5597244
E01001769,E00008812,-0.071624723,-0.064240417,51.56284783,51.55806723
E01001770,E00008793,-0.063312984,-0.055602611,51.55990848,51.55599437
E01001772,E00008830,-0.074152638,-0.07022344,51.53920257,51.53602504
E01001773,E00008832,-0.076965805,-0.07117745,51.53849748,51.53359985
E01001774,E00008850,-0.074752865,-0.065667806,51.5361666,51.53024419
E01001775,E00008828,-0.070127298,-0.062238306,51.53568012,51.5323911
E01001776,E00008829,-0.077178523,-0.072307076,51.53533894,51.53175355
E01001777,E00008853,-0.080279695,-0.072279849,51.533361,51.52836333
E01001779,E00008866,-0.095723691,-0.088972625,51.53280307,51.52798694
E01001780,E00008878,-0.088090877,-0.08004322,51.52974466,51.525789
E01001781,E00008887,-0.089383831,-0.082895571,51.53610671,51.53099953
E01001782,E00008885,-0.097034387,-0.08854782,51.5360006,51.53064714
E01001783,E00008864,-0.091354275,-0.086588716,51.53365678,51.52963374
